threshold_min,county,zone,zone_label,population,county_total_population,pct_county_population,zone3_rural_population,zone3_urban_population,pct_zone3_population_rural,pct_zone3_population_urban,median_motorised_time_to_nearest_level4_for_zone3_population
120,Kiambu,1,Zone 1: Well-served,2832245.75,2832253.5,99.9997263663016,NA,NA,NA,NA,NA
120,Kiambu,2,Zone 2: Motorised-dependent,7.961217880249023,2832253.5,2.8109128933017556e-4,NA,NA,NA,NA,NA
120,Kiambu,3,Zone 3: Critically underserved,0,2832253.5,0,0,0,NA,NA,NA
120,Kilifi,1,Zone 1: Well-served,1646190.875,1655317.375,99.44865557881309,NA,NA,NA,NA,NA
120,Kilifi,2,Zone 2: Motorised-dependent,4904.888671875,1655317.375,0.2963110727859665,NA,NA,NA,NA,NA
120,Kilifi,3,Zone 3: Critically underserved,4221.68603515625,1655317.375,0.25503786155547664,2316.2529296875,1905.4329833984375,54.8655894919427,45.13440761655112,218.3932647705078
120,Kirinyaga,1,Zone 1: Well-served,689423.375,689443.375,99.99709910911828,NA,NA,NA,NA,NA
120,Kirinyaga,2,Zone 2: Motorised-dependent,20.027997970581055,689443.375,0.002904951834598607,NA,NA,NA,NA,NA
120,Kirinyaga,3,Zone 3: Critically underserved,0,689443.375,0,0,0,NA,NA,NA
120,Kisii,1,Zone 1: Well-served,1422868.5,1422868.5,100,NA,NA,NA,NA,NA
120,Kisii,2,Zone 2: Motorised-dependent,0,1422868.5,0,NA,NA,NA,NA,NA
120,Kisii,3,Zone 3: Critically underserved,0,1422868.5,0,0,0,NA,NA,NA
120,Kisumu,1,Zone 1: Well-served,1329262.125,1329351.25,99.99329560189604,NA,NA,NA,NA,NA
120,Kisumu,2,Zone 2: Motorised-dependent,89.10517883300781,1329351.25,0.006702907063351978,NA,NA,NA,NA,NA
120,Kisumu,3,Zone 3: Critically underserved,0,1329351.25,0,0,0,NA,NA,NA
120,Kitui,1,Zone 1: Well-served,1236972.375,1276809,96.87998557340997,NA,NA,NA,NA,NA
120,Kitui,2,Zone 2: Motorised-dependent,36514.4453125,1276809,2.8598204831341256,NA,NA,NA,NA,NA
120,Kitui,3,Zone 3: Critically underserved,3322.299072265625,1276809,0.26020329370059464,3322.299072265625,0,100,0,203.1904296875
120,Kwale,1,Zone 1: Well-served,988777.875,992389.625,99.636055243927,NA,NA,NA,NA,NA
120,Kwale,2,Zone 2: Motorised-dependent,2648.48681640625,992389.625,0.26687973651540847,NA,NA,NA,NA,NA
120,Kwale,3,Zone 3: Critically underserved,961.62457275390625,992389.625,0.0968999018660545,959.6497802734375,1.9747620820999146,99.79463997318483,0.20535686566791642,189.3711395263672
120,Laikipia,1,Zone 1: Well-served,585271.0625,601167.6875,97.35570867654127,NA,NA,NA,NA,NA
120,Laikipia,2,Zone 2: Motorised-dependent,15072.5859375,601167.6875,2.5072182439113546,NA,NA,NA,NA,NA
120,Laikipia,3,Zone 3: Critically underserved,824.0579833984375,601167.6875,0.13707622690523225,824.0579833984375,0,100,0,193.5827178955078
120,Lamu,1,Zone 1: Well-served,148190.359375,155913.28125,95.04665554269451,NA,NA,NA,NA,NA
120,Lamu,2,Zone 2: Motorised-dependent,5240.01025390625,155913.28125,3.3608491925098587,NA,NA,NA,NA,NA
120,Lamu,3,Zone 3: Critically underserved,2482.954833984375,155913.28125,1.592522980773567,2482.954833984375,0,100,0,233.03457641601562
120,Machakos,1,Zone 1: Well-served,1635229.375,1647791.25,99.23765373799624,NA,NA,NA,NA,NA
120,Machakos,2,Zone 2: Motorised-dependent,12561.853515625,1647791.25,0.7623449581750722,NA,NA,NA,NA,NA
120,Machakos,3,Zone 3: Critically underserved,0,1647791.25,0,0,0,NA,NA,NA
120,Makueni,1,Zone 1: Well-served,1121194.75,1121516.625,99.97130002419713,NA,NA,NA,NA,NA
120,Makueni,2,Zone 2: Motorised-dependent,321.92095947265625,1121516.625,0.02870407377801076,NA,NA,NA,NA,NA
120,Makueni,3,Zone 3: Critically underserved,0,1121516.625,0,0,0,NA,NA,NA
120,Mandera,1,Zone 1: Well-served,836875.5,991464.25,84.40803589236829,NA,NA,NA,NA,NA
120,Mandera,2,Zone 2: Motorised-dependent,113569.5,991464.25,11.454724666068392,NA,NA,NA,NA,NA
120,Mandera,3,Zone 3: Critically underserved,41019.171875,991464.25,4.137231561803666,41017.73828125,1.4319429397583008,99.9965050641335,0.0034909113819312104,200.6398162841797
120,Marsabit,1,Zone 1: Well-served,371345.3125,524540.5625,70.7943939988435,NA,NA,NA,NA,NA
120,Marsabit,2,Zone 2: Motorised-dependent,80039.6171875,524540.5625,15.258994806049914,NA,NA,NA,NA,NA
120,Marsabit,3,Zone 3: Critically underserved,73155.625,524540.5625,13.946609705707935,73080.6015625,0,99.89744679578638,0,406.9626770019531
120,Meru,1,Zone 1: Well-served,1749563.75,1751897.75,99.86677304654339,NA,NA,NA,NA,NA
120,Meru,2,Zone 2: Motorised-dependent,2052.818115234375,1751897.75,0.11717682240498196,NA,NA,NA,NA,NA
120,Meru,3,Zone 3: Critically underserved,281.2109375,1751897.75,0.016051789409513198,281.2109375,0,100,0,147.91102600097656
120,Migori,1,Zone 1: Well-served,1287338.625,1287425.875,99.99322291079477,NA,NA,NA,NA,NA
120,Migori,2,Zone 2: Motorised-dependent,0.44522711634635925,1287425.875,3.458273792627939e-5,NA,NA,NA,NA,NA
120,Migori,3,Zone 3: Critically underserved,86.72126007080078,1287425.875,0.006736019661776705,0,0,0,0,157.5812530517578
120,Mombasa,1,Zone 1: Well-served,1373691.25,1373767,99.9944859645049,NA,NA,NA,NA,NA
120,Mombasa,2,Zone 2: Motorised-dependent,0,1373767,0,NA,NA,NA,NA,NA
120,Mombasa,3,Zone 3: Critically underserved,75.76628112792969,1373767,0.005515220639885052,0.0076354919001460075,75.7586441040039,0.010077691271732934,99.98992028668678,Inf
120,Muranga,1,Zone 1: Well-served,1182120.125,1182163.75,99.99630973289445,NA,NA,NA,NA,NA
120,Muranga,2,Zone 2: Motorised-dependent,43.664459228515625,1182163.75,0.003693604987339159,NA,NA,NA,NA,NA
120,Muranga,3,Zone 3: Critically underserved,0,1182163.75,0,0,0,NA,NA,NA
120,Nairobi,1,Zone 1: Well-served,5208771.5,5208782.5,99.99978881821232,NA,NA,NA,NA,NA
120,Nairobi,2,Zone 2: Motorised-dependent,11.177353858947754,5208782.5,2.1458668813581207e-4,NA,NA,NA,NA,NA
120,Nairobi,3,Zone 3: Critically underserved,0,5208782.5,0,0,0,NA,NA,NA
120,Nandi,1,Zone 1: Well-served,1008068.1875,1008101.875,99.99665832384251,NA,NA,NA,NA,NA
120,Nandi,2,Zone 2: Motorised-dependent,30.531518936157227,1008101.875,0.003028614438015724,NA,NA,NA,NA,NA
120,Nandi,3,Zone 3: Critically underserved,3.118678569793701,1008101.875,3.0936144918822825e-4,3.118678569793701,0,100,0,115.8211669921875
120,Narok,1,Zone 1: Well-served,1217863.875,1356210.375,89.79903836821777,NA,NA,NA,NA,NA
120,Narok,2,Zone 2: Motorised-dependent,137340.859375,1356210.375,10.126810847837673,NA,NA,NA,NA,NA
120,Narok,3,Zone 3: Critically underserved,1005.8484497070312,1356210.375,0.07416610787297886,1005.8484497070312,0,100,0,189.28631591796875
120,Nyamira,1,Zone 1: Well-served,660984.4375,660984.4375,100,NA,NA,NA,NA,NA
120,Nyamira,2,Zone 2: Motorised-dependent,0,660984.4375,0,NA,NA,NA,NA,NA
120,Nyamira,3,Zone 3: Critically underserved,0,660984.4375,0,0,0,NA,NA,NA
120,Nyandarua,1,Zone 1: Well-served,711276.5,711283.125,99.99906858467928,NA,NA,NA,NA,NA
120,Nyandarua,2,Zone 2: Motorised-dependent,0,711283.125,0,NA,NA,NA,NA,NA
120,Nyandarua,3,Zone 3: Critically underserved,6.649552822113037,711283.125,9.348672263401492e-4,6.649552822113037,0,100,0,162.4556427001953
120,Nyeri,1,Zone 1: Well-served,847875.8125,848049.8125,99.97948233730669,NA,NA,NA,NA,NA
120,Nyeri,2,Zone 2: Motorised-dependent,141.28956604003906,848049.8125,0.01666052677065347,NA,NA,NA,NA,NA
120,Nyeri,3,Zone 3: Critically underserved,32.774681091308594,848049.8125,0.0038647117903004772,32.774681091308594,0,100,0,244.20245361328125
120,Samburu,1,Zone 1: Well-served,301511.09375,365399.5,82.51546423845681,NA,NA,NA,NA,NA
120,Samburu,2,Zone 2: Motorised-dependent,41626.453125,365399.5,11.392038884837007,NA,NA,NA,NA,NA
120,Samburu,3,Zone 3: Critically underserved,22261.935546875,365399.5,6.092492066046888,22261.935546875,0,100,0,241.75230407714844
120,Siaya,1,Zone 1: Well-served,1136048.125,1141324,99.53774081680574,NA,NA,NA,NA,NA
120,Siaya,2,Zone 2: Motorised-dependent,5275.927734375,1141324,0.4622638036504095,NA,NA,NA,NA,NA
120,Siaya,3,Zone 3: Critically underserved,0,1141324,0,0,0,NA,NA,NA
120,Taita Taveta,1,Zone 1: Well-served,389342.4375,395781.40625,98.37309973426778,NA,NA,NA,NA,NA
120,Taita Taveta,2,Zone 2: Motorised-dependent,6114.48388671875,395781.40625,1.5449143871242057,NA,NA,NA,NA,NA
120,Taita Taveta,3,Zone 3: Critically underserved,324.4749450683594,395781.40625,0.08198337262549443,225.99356079101562,98.48139953613281,69.6490019417074,30.35100276090194,170.2106475830078
120,Tana River,1,Zone 1: Well-served,354239.15625,427179.0625,82.92521505545464,NA,NA,NA,NA,NA
120,Tana River,2,Zone 2: Motorised-dependent,56703.40234375,427179.0625,13.273918906957197,NA,NA,NA,NA,NA
120,Tana River,3,Zone 3: Critically underserved,16236.470703125,427179.0625,3.8008582649401266,16236.470703125,0,100,0,285.8117370605469
120,Tharaka Nithi,1,Zone 1: Well-served,428223.34375,428728.6875,99.8821297093631,NA,NA,NA,NA,NA
120,Tharaka Nithi,2,Zone 2: Motorised-dependent,505.3076171875,428728.6875,0.11786186273982423,NA,NA,NA,NA,NA
120,Tharaka Nithi,3,Zone 3: Critically underserved,0,428728.6875,0,0,0,NA,NA,NA
120,Trans Nzoia,1,Zone 1: Well-served,1124024.125,1126125.375,99.81340887554371,NA,NA,NA,NA,NA
120,Trans Nzoia,2,Zone 2: Motorised-dependent,1497.4708251953125,1126125.375,0.1329754979720009,NA,NA,NA,NA,NA
120,Trans Nzoia,3,Zone 3: Critically underserved,603.7601318359375,1126125.375,0.05361393546752621,603.7601318359375,0,100,0,157.3001708984375
120,Turkana,1,Zone 1: Well-served,820457.625,1054859.625,77.77884427039285,NA,NA,NA,NA,NA
120,Turkana,2,Zone 2: Motorised-dependent,104684.2734375,1054859.625,9.924000403134208,NA,NA,NA,NA,NA
120,Turkana,3,Zone 3: Critically underserved,129717.7734375,1054859.625,12.297159770192172,118023.25,11671.9560546875,90.98464063358705,8.997962072106661,291.1086730957031
120,Uasin Gishu,1,Zone 1: Well-served,1337265.625,1337287.375,99.99837357321944,NA,NA,NA,NA,NA
120,Uasin Gishu,2,Zone 2: Motorised-dependent,17.17507553100586,1337287.375,0.0012843219678945865,NA,NA,NA,NA,NA
120,Uasin Gishu,3,Zone 3: Critically underserved,4.533250331878662,1337287.375,3.3898849391879305e-4,4.533250331878662,0,100,0,119.10234832763672
120,Vihiga,1,Zone 1: Well-served,647632.875,647632.875,100,NA,NA,NA,NA,NA
120,Vihiga,2,Zone 2: Motorised-dependent,0,647632.875,0,NA,NA,NA,NA,NA
120,Vihiga,3,Zone 3: Critically underserved,0,647632.875,0,0,0,NA,NA,NA
120,Wajir,1,Zone 1: Well-served,573885,887678.125,64.6501230386859,NA,NA,NA,NA,NA
120,Wajir,2,Zone 2: Motorised-dependent,244477.828125,887678.125,27.54126988597359,NA,NA,NA,NA,NA
120,Wajir,3,Zone 3: Critically underserved,69315.3359375,887678.125,7.808611475865759,69315.3359375,0,100,0,259.4216003417969
120,West Pokot,1,Zone 1: Well-served,655594.5625,708821.4375,92.490792153842,NA,NA,NA,NA,NA
120,West Pokot,2,Zone 2: Motorised-dependent,27975.849609375,708821.4375,3.9468120078373055,NA,NA,NA,NA,NA
120,West Pokot,3,Zone 3: Critically underserved,25251.056640625,708821.4375,3.56240024704741,22727.685546875,2523.370849609375,90.00686929793548,9.993129735211422,253.5497283935547
120,Nakuru,1,Zone 1: Well-served,2508263,2512027.5,99.85014097178474,NA,NA,NA,NA,NA
120,Nakuru,2,Zone 2: Motorised-dependent,3730.038330078125,2512027.5,0.14848716146929622,NA,NA,NA,NA,NA
120,Nakuru,3,Zone 3: Critically underserved,34.29264831542969,2512027.5,0.0013651382524844846,34.29264831542969,0,100,0,147.1495819091797
