threshold_min,county,zone,zone_label,population,county_total_population,pct_county_population,zone3_rural_population,zone3_urban_population,pct_zone3_population_rural,pct_zone3_population_urban,median_motorised_time_to_nearest_level4_for_zone3_population
60,Kirinyaga,1,Zone 1: Well-served,689409.4375,689443.375,99.99507755078508,NA,NA,NA,NA,NA
60,Kirinyaga,2,Zone 2: Motorised-dependent,20.350872039794922,689443.375,0.00295178295676493,NA,NA,NA,NA,NA
60,Kirinyaga,3,Zone 3: Critically underserved,13.586974143981934,689443.375,0.0019707164702223636,13.586974143981934,0,100,0,93.91767883300781
60,Kisii,1,Zone 1: Well-served,1422868.5,1422868.5,100,NA,NA,NA,NA,NA
60,Kisii,2,Zone 2: Motorised-dependent,0,1422868.5,0,NA,NA,NA,NA,NA
60,Kisii,3,Zone 3: Critically underserved,0,1422868.5,0,0,0,NA,NA,NA
60,Kisumu,1,Zone 1: Well-served,1328505.5,1329351.25,99.93637874113406,NA,NA,NA,NA,NA
60,Kisumu,2,Zone 2: Motorised-dependent,831.82330322265625,1329351.25,0.06257362779195162,NA,NA,NA,NA,NA
60,Kisumu,3,Zone 3: Critically underserved,13.914522171020508,1329351.25,0.0010467152433204171,0,0,0,0,72.73167419433594
60,Kitui,1,Zone 1: Well-served,978182.375,1276809,76.6114880925808,NA,NA,NA,NA,NA
60,Kitui,2,Zone 2: Motorised-dependent,260074.453125,1276809,20.369096170609698,NA,NA,NA,NA,NA
60,Kitui,3,Zone 3: Critically underserved,38552.1953125,1276809,3.019417572440357,38552.1953125,0,100,0,123.55455017089844
60,Kwale,1,Zone 1: Well-served,935244.5,992389.625,94.2416644067596,NA,NA,NA,NA,NA
60,Kwale,2,Zone 2: Motorised-dependent,52360.4453125,992389.625,5.276198379492329,NA,NA,NA,NA,NA
60,Kwale,3,Zone 3: Critically underserved,4783.060546875,992389.625,0.48197405800922194,4781.0859375,1.9747620820999146,99.95871661343926,0.041286579225724415,129.257568359375
60,Laikipia,1,Zone 1: Well-served,509120.875,601167.6875,84.68866267866402,NA,NA,NA,NA,NA
60,Laikipia,2,Zone 2: Motorised-dependent,86525.0078125,601167.6875,14.392824100763066,NA,NA,NA,NA,NA
60,Laikipia,3,Zone 3: Critically underserved,5521.798828125,601167.6875,0.9185122459072619,5521.798828125,0,100,0,122.93641662597656
60,Lamu,1,Zone 1: Well-served,124740.8828125,155913.28125,80.00657917812887,NA,NA,NA,NA,NA
60,Lamu,2,Zone 2: Motorised-dependent,24071.634765625,155913.28125,15.439117548316622,NA,NA,NA,NA,NA
60,Lamu,3,Zone 3: Critically underserved,7100.81884765625,155913.28125,4.554338662317294,7100.81884765625,0,100,0,128.4358673095703
60,Machakos,1,Zone 1: Well-served,1461911.5,1647791.25,88.7194600651023,NA,NA,NA,NA,NA
60,Machakos,2,Zone 2: Motorised-dependent,185879.703125,1647791.25,11.280537090180568,NA,NA,NA,NA,NA
60,Machakos,3,Zone 3: Critically underserved,0,1647791.25,0,0,0,NA,NA,NA
60,Makueni,1,Zone 1: Well-served,1025169.5625,1121516.625,91.40921673809338,NA,NA,NA,NA,NA
60,Makueni,2,Zone 2: Motorised-dependent,96209.9375,1121516.625,8.578556514933517,NA,NA,NA,NA,NA
60,Makueni,3,Zone 3: Critically underserved,137.1206817626953,1121516.625,0.01222636193758566,137.1206817626953,0,100,0,109.0221176147461
60,Mandera,1,Zone 1: Well-served,767476.25,991464.25,77.40836343821776,NA,NA,NA,NA,NA
60,Mandera,2,Zone 2: Motorised-dependent,105640.15625,991464.25,10.654963731672625,NA,NA,NA,NA,NA
60,Mandera,3,Zone 3: Critically underserved,118348.6171875,991464.25,11.936750839730227,105716.0625,12632.55859375,89.32598032177577,10.67402297885425,155.01927185058594
60,Marsabit,1,Zone 1: Well-served,327084.21875,524540.5625,62.356325160268234,NA,NA,NA,NA,NA
60,Marsabit,2,Zone 2: Motorised-dependent,74035.6953125,524540.5625,14.114388973016744,NA,NA,NA,NA,NA
60,Marsabit,3,Zone 3: Critically underserved,123420.640625,524540.5625,23.529284377316387,120482.390625,2840.656494140625,97.61932041097765,2.301605695575383,340.8160095214844
60,Meru,1,Zone 1: Well-served,1714829.75,1751897.75,97.8841230888047,NA,NA,NA,NA,NA
60,Meru,2,Zone 2: Motorised-dependent,32813.67578125,1751897.75,1.873036013731395,NA,NA,NA,NA,NA
60,Meru,3,Zone 3: Critically underserved,4254.35986328125,1751897.75,0.24284293208786017,4254.35986328125,0,100,0,87.81048583984375
60,Migori,1,Zone 1: Well-served,1280409.375,1287425.875,99.45499774889952,NA,NA,NA,NA,NA
60,Migori,2,Zone 2: Motorised-dependent,6911.95556640625,1287425.875,0.5368818275775489,NA,NA,NA,NA,NA
60,Migori,3,Zone 3: Critically underserved,104.3968276977539,1287425.875,0.008108958327232152,17.675567626953125,0,16.931134802416427,0,157.5812530517578
60,Mombasa,1,Zone 1: Well-served,1373670.75,1373767,99.9929937172752,NA,NA,NA,NA,NA
60,Mombasa,2,Zone 2: Motorised-dependent,20.461755752563477,1373767,0.0014894633334883917,NA,NA,NA,NA,NA
60,Mombasa,3,Zone 3: Critically underserved,75.76628112792969,1373767,0.005515220639885052,0.0076354919001460075,75.7586441040039,0.010077691271732934,99.98992028668678,Inf
60,Muranga,1,Zone 1: Well-served,1177006.75,1182163.75,99.56376601803261,NA,NA,NA,NA,NA
60,Muranga,2,Zone 2: Motorised-dependent,5156.99755859375,1182163.75,0.4362337754472466,NA,NA,NA,NA,NA
60,Muranga,3,Zone 3: Critically underserved,0,1182163.75,0,0,0,NA,NA,NA
60,Nairobi,1,Zone 1: Well-served,5196624,5208782.5,99.76657693040552,NA,NA,NA,NA,NA
60,Nairobi,2,Zone 2: Motorised-dependent,12158.8193359375,5208782.5,0.23342920031576478,NA,NA,NA,NA,NA
60,Nairobi,3,Zone 3: Critically underserved,0,5208782.5,0,0,0,NA,NA,NA
60,Nandi,1,Zone 1: Well-served,1005210.875,1008101.875,99.71322342793975,NA,NA,NA,NA,NA
60,Nandi,2,Zone 2: Motorised-dependent,2850.7919921875,1008101.875,0.28278808549855144,NA,NA,NA,NA,NA
60,Nandi,3,Zone 3: Critically underserved,40.187442779541016,1008101.875,0.003986446586019991,37.23302459716797,2.954416513442993,92.64840463081889,7.35159121631659,91.38932800292969
60,Narok,1,Zone 1: Well-served,877874.125,1356210.375,64.72993727097833,NA,NA,NA,NA,NA
60,Narok,2,Zone 2: Motorised-dependent,451923.09375,1356210.375,33.32249200276174,NA,NA,NA,NA,NA
60,Narok,3,Zone 3: Critically underserved,26413.31640625,1356210.375,1.9475825353607104,26413.31640625,0,100,0,125.06182861328125
60,Nyamira,1,Zone 1: Well-served,660984.4375,660984.4375,100,NA,NA,NA,NA,NA
60,Nyamira,2,Zone 2: Motorised-dependent,0,660984.4375,0,NA,NA,NA,NA,NA
60,Nyamira,3,Zone 3: Critically underserved,0,660984.4375,0,0,0,NA,NA,NA
60,Nyandarua,1,Zone 1: Well-served,695787.875,711283.125,97.82150743418804,NA,NA,NA,NA,NA
60,Nyandarua,2,Zone 2: Motorised-dependent,15413.4072265625,711283.125,2.1669862091220704,NA,NA,NA,NA,NA
60,Nyandarua,3,Zone 3: Critically underserved,81.848785400390625,711283.125,0.011507201917716047,81.848785400390625,0,100,0,64.04088592529297
60,Nyeri,1,Zone 1: Well-served,843163.5,848049.8125,99.4238177489132,NA,NA,NA,NA,NA
60,Nyeri,2,Zone 2: Motorised-dependent,4847.228515625,848049.8125,0.5715735613849924,NA,NA,NA,NA,NA
60,Nyeri,3,Zone 3: Critically underserved,39.11662673950195,848049.8125,0.004612538811156444,39.11662673950195,0,100,0,208.55596923828125
60,Samburu,1,Zone 1: Well-served,247896.796875,365399.5,67.84267544837911,NA,NA,NA,NA,NA
60,Samburu,2,Zone 2: Motorised-dependent,62460.078125,365399.5,17.09364083010513,NA,NA,NA,NA,NA
60,Samburu,3,Zone 3: Critically underserved,55042.6171875,365399.5,15.063681583444968,55042.6171875,0,100,0,201.67149353027344
60,Siaya,1,Zone 1: Well-served,1125611.125,1141324,98.62327656300927,NA,NA,NA,NA,NA
60,Siaya,2,Zone 2: Motorised-dependent,15712.9169921875,1141324,1.376727116242846,NA,NA,NA,NA,NA
60,Siaya,3,Zone 3: Critically underserved,0,1141324,0,0,0,NA,NA,NA
60,Taita Taveta,1,Zone 1: Well-served,372252.46875,395781.40625,94.05506748714272,NA,NA,NA,NA,NA
60,Taita Taveta,2,Zone 2: Motorised-dependent,22190.73046875,395781.40625,5.606814801889143,NA,NA,NA,NA,NA
60,Taita Taveta,3,Zone 3: Critically underserved,1338.198974609375,395781.40625,0.33811567533925174,1239.717529296875,98.48139953613281,92.64074721464742,7.35924936460812,91.26250457763672
60,Tana River,1,Zone 1: Well-served,267379.1875,427179.0625,62.59182880715274,NA,NA,NA,NA,NA
60,Tana River,2,Zone 2: Motorised-dependent,122696.7109375,427179.0625,28.722547921575625,NA,NA,NA,NA,NA
60,Tana River,3,Zone 3: Critically underserved,37103.1171875,427179.0625,8.68561229812147,37103.1171875,0,100,0,180.9013214111328
60,Tharaka Nithi,1,Zone 1: Well-served,409002.1875,428728.6875,95.39883833875707,NA,NA,NA,NA,NA
60,Tharaka Nithi,2,Zone 2: Motorised-dependent,18467.43359375,428728.6875,4.3074872599352245,NA,NA,NA,NA,NA
60,Tharaka Nithi,3,Zone 3: Critically underserved,1259.04931640625,428728.6875,0.2936704151401695,1259.04931640625,0,100,0,111.9580307006836
60,Trans Nzoia,1,Zone 1: Well-served,1110607.25,1126125.375,98.62198958086705,NA,NA,NA,NA,NA
60,Trans Nzoia,2,Zone 2: Motorised-dependent,13782.98828125,1126125.375,1.2239301757364272,NA,NA,NA,NA,NA
60,Trans Nzoia,3,Zone 3: Critically underserved,1735.1177978515625,1126125.375,0.15407856321962043,1735.1177978515625,0,100,0,114.34624481201172
60,Turkana,1,Zone 1: Well-served,648526.5,1054859.625,61.47988648252605,NA,NA,NA,NA,NA
60,Turkana,2,Zone 2: Motorised-dependent,190798.03125,1054859.625,18.087528115411562,NA,NA,NA,NA,NA
60,Turkana,3,Zone 3: Critically underserved,215535.03125,1054859.625,20.43257947710341,198176.71875,17243.181640625,91.94640778376949,8.000175906729778,227.4003143310547
60,Uasin Gishu,1,Zone 1: Well-served,1324132.875,1337287.375,99.0163296052952,NA,NA,NA,NA,NA
60,Uasin Gishu,2,Zone 2: Motorised-dependent,13130.072265625,1337287.375,0.9818437316530413,NA,NA,NA,NA,NA
60,Uasin Gishu,3,Zone 3: Critically underserved,24.43058967590332,1337287.375,0.0018268765661459505,24.43058967590332,0,100,0,88.88048553466797
60,Vihiga,1,Zone 1: Well-served,647632.875,647632.875,100,NA,NA,NA,NA,NA
60,Vihiga,2,Zone 2: Motorised-dependent,0,647632.875,0,NA,NA,NA,NA,NA
60,Vihiga,3,Zone 3: Critically underserved,0,647632.875,0,0,0,NA,NA,NA
60,Wajir,1,Zone 1: Well-served,466214.28125,887678.125,52.52064550424739,NA,NA,NA,NA,NA
60,Wajir,2,Zone 2: Motorised-dependent,213405.15625,887678.125,24.040826313028724,NA,NA,NA,NA,NA
60,Wajir,3,Zone 3: Critically underserved,208058.71875,887678.125,23.438531703144086,196067.578125,11991.1513671875,94.23665554750995,5.7633496155457316,177.30101013183594
60,West Pokot,1,Zone 1: Well-served,514409.53125,708821.4375,72.57251319377596,NA,NA,NA,NA,NA
60,West Pokot,2,Zone 2: Motorised-dependent,113556.28125,708821.4375,16.020435506368276,NA,NA,NA,NA,NA
60,West Pokot,3,Zone 3: Critically underserved,80855.5,708821.4375,11.407033664948939,74508.3984375,6329.33544921875,92.15006825447867,7.827959074173989,174.60888671875
60,Nakuru,1,Zone 1: Well-served,2434034.25,2512027.5,96.89520715836113,NA,NA,NA,NA,NA
60,Nakuru,2,Zone 2: Motorised-dependent,77091.140625,2512027.5,3.068881237367027,NA,NA,NA,NA,NA
60,Nakuru,3,Zone 3: Critically underserved,901.90576171875,2512027.5,0.03590349873632952,901.90576171875,0,100,0,121.59147644042969
